run_valid,group,scenario,backend,op,ok,excluded_invalid_samples,unsupported,failed,reason,metric,unit,n,min,median,p95,max,mean,stddev,cv,method
true,blob,blob/source-history,amber-rust-s3,pull_incremental,3,0,0,0,,cpu_ns,ns,3,54507000,55186000,59098000,59098000,56263666.666666664,2477971.818510722,0.044042131722261055,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,pull_incremental,3,0,0,0,,max_rss_bytes,bytes,3,70230016,87498752,92999680,92999680,83576149.33333333,11880846.284193281,0.14215594256212938,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,pull_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,550728130.2285444,837464028.2696509,994015763.5030721,994015763.5030721,794069307.3337559,224807268.13731182,0.2831078673625436,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,pull_incremental,3,0,0,0,,logical_bytes,bytes,3,53173905,53247814,53259964,53259964,53227227.666666664,46576.66486915237,0.0008750533685661187,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,retention_cleanup,3,0,0,0,,wall_ns,ns,3,184146238,190663705,194562045,194562045,189790662.66666666,5262500.456261865,0.02772792076449254,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,retention_cleanup,3,0,0,0,,cpu_ns,ns,3,141190000,142344000,143536000,143536000,142356666.66666666,1173051.291859539,0.00824022730601217,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,retention_cleanup,3,0,0,0,,max_rss_bytes,bytes,3,70742016,87498752,92999680,92999680,83746816,11593475.298429543,0.13843481880468797,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,retention_cleanup,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,573819184.5177203,585552079.7731272,618668533.4293932,618668533.4293932,592679932.5734135,23258777.66795054,0.03924340337787554,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-rust-s3,retention_cleanup,3,0,0,0,,logical_bytes,bytes,3,111643434,111643529,113925483,113925483,112404148.66666667,1317514.1811723823,0.011721223787561942,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,3,0,0,0,,wall_ns,ns,3,2960964023,3014730400,3015063018,3015063018,2996919147,31138494.907028068,0.010390168496270103,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,3,0,0,0,,cpu_ns,ns,3,22538392000,24039355000,24531950000,24531950000,23703232333.333332,1038413313.7274065,0.043808932854575655,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,3,0,0,0,,max_rss_bytes,bytes,3,1114570752,1118670848,1159401472,1159401472,1130881024,24784363.263816804,0.021915977665053477,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,246616678.84249842,248032916.7444261,250221372.69720703,250221372.69720703,248290322.7613772,1816080.3505669772,0.007314342058801647,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_initial,3,0,0,0,,logical_bytes,bytes,3,734416543,743564828,754349979,754349979,744110450,9977912.868766043,0.013409182559882129,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,3,0,0,0,,wall_ns,ns,3,824697654,828310961,831894635,831894635,828301083.3333334,3598500.6676134346,0.004344435544056013,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,3,0,0,0,,cpu_ns,ns,3,648342000,651260000,655287000,655287000,651629666.6666666,3487226.166071443,0.005351546045946511,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,3,0,0,0,,max_rss_bytes,bytes,3,99852288,100036608,102256640,102256640,100715178.66666667,1338122.0972771258,0.013286200898335885,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,17472.1646089231,17547.757647022132,17625.853462170755,17625.853462170755,17548.591906038662,76.8478229634699,0.00437914468436785,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_noop,3,0,0,0,,logical_bytes,bytes,3,14535,14535,14536,14536,14535.333333333334,0.5773502691896258,0.00003972046983371273,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,3,0,0,0,,wall_ns,ns,3,1584143452,1588353891,1608892208,1608892208,1593796517,13241671.503960177,0.008308257272945326,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,3,0,0,0,,cpu_ns,ns,3,2961460000,2979808000,2998715000,2998715000,2979994333.3333335,18628198.95570512,0.006251085361920192,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,3,0,0,0,,max_rss_bytes,bytes,3,372981760,387592192,399265792,399265792,386613248,13169333.052991256,0.034063325871831626,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,461571002.00033444,468051773.2981649,468564800.1529599,468564800.1529599,466062525.1504864,3898221.940154062,0.008364160879262648,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_fresh,3,0,0,0,,logical_bytes,bytes,3,733138097,742273860,753044851,753044851,742818936,9964564.445496904,0.013414526693617977,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,3,0,0,0,,wall_ns,ns,3,1069313586,1078041312,1079304698,1079304698,1075553198.6666667,5440460.524511628,0.005058290497630442,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,3,0,0,0,,cpu_ns,ns,3,5824780000,5901476000,5915264000,5915264000,5880506666.666667,48750623.271229394,0.008290207976052413,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,3,0,0,0,,max_rss_bytes,bytes,3,453111808,459243520,478662656,478662656,463672661.3333333,13338831.586490525,0.028767776707243186,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,5770832.844090891,5778965.917773659,5825514.686764673,5825514.686764673,5791771.149543074,29504.34629086704,0.005094183718428637,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,push_incremental,3,0,0,0,,logical_bytes,bytes,3,6228487,6229302,6229964,6229964,6229251,739.8195725986168,0.0001187654137870856,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,3,0,0,0,,wall_ns,ns,3,1555384124,1591448884,1600868287,1600868287,1582567098.3333333,24007641.6672712,0.015170062421084476,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,3,0,0,0,,cpu_ns,ns,3,2972245000,3007193000,3044723000,3044723000,3008053666.6666665,36246664.41665127,0.012049872918928842,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,3,0,0,0,,max_rss_bytes,bytes,3,380440576,386510848,404733952,404733952,390561792,12643165.736384856,0.032371742437070895,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,461322138.7400749,476553440.46852845,480672825.74371964,480672825.74371964,472849468.317441,10193224.668880805,0.021557018357558404,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,pull_incremental,3,0,0,0,,logical_bytes,bytes,3,738515982,747630882,758410441,758410441,748185768.3333334,9958830.195251867,0.013310638369179707,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,retention_cleanup,3,0,0,0,,wall_ns,ns,3,3399505785,3501400509,3790987036,3790987036,3563964443.3333335,203101149.3827164,0.05698742302624049,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,retention_cleanup,3,0,0,0,,cpu_ns,ns,3,8356058000,8714540000,9624552000,9624552000,8898383333.333334,653925099.240986,0.07348807921000473,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,retention_cleanup,3,0,0,0,,max_rss_bytes,bytes,3,561147904,577921024,589287424,589287424,576118784,14156065.77481187,0.024571435905155054,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/backup-corpus,restic-s3,retention_cleanup,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,310884816.1586523,327178586.12729186,331590611.6435477,331590611.6435477,323218004.643164,10906289.283477278,0.03374282721508022,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
